"id","event_name_en","event_name_fr","date","door_time","show_time","presenter_en","presenter_fr","optional_title_en","optional_title_fr","description_en","description_fr","age_restricted","seated","ticket_url_disabled","ticket_url_en","ticket_url_fr","ticket_url_alternate_en","ticket_url_alternate_fr","ticket_description_en","ticket_description_fr","media_context_en","media_context_fr","announce_date","ticket_onsale_date","image_url","draft","cancelled","postponed","soldout","free","event_url","slug","fb_event_url","venue__id","venue__name_en","venue__name_fr","venue__map_url","venue__website","venue__address1","venue__address2","venue__zip_code","venue__country","venue__state","venue__city","artists__id","artists__name","artists__website","artists__bio_en","artists__bio_fr","artists__image_url","artists__twitter_url","artists__facebook_url","artists__instagram_url","artists__youtube_tag"
"3772","","","2019-11-18","18:30:00","20:00:00","Greenland, evenko & BSTB presents","Greenland, evenko & BSTB présentent","","","","","0","0","0","https://www.ticketmaster.ca/event/310056A7BFDA29F9?lang=en-ca&brand=mtelus&camefrom=CFC_SPECTRA_EN","https://www.ticketmaster.ca/event/310056A7BFDA29F9?lang=fr-ca&brand=mtelus&camefrom=CFC_SPECTRA_FR","","","Tickets also available at L'Astral and Mtelus","Billets aussi disponibles à L'Astral et au Mtelus","","","2019-05-14 10:00:00","2019-05-17 10:00:00","http://admin.arts2u.ca/uploads/191118_AngelOlsen_500.jpg","0","0","0","0","0","","angel-olsen-mtelus-montreal-2019-11-18-tickets-3772","https://www.facebook.com/events/282267412655413/","11","MTelus","MTelus","https://maps.google.ca/maps?q=Métropolis,+Saint+Catherine+Street,+Montreal,+QC&hl=en&ie=UTF8&ll=45.510633,-73.563337&spn=0.009639,0.018346&sll=45.541214,-73.593013&sspn=0.154136,0.293541&oq=metropol&t=h&z=16&iwloc=A","https://mtelus.com","59 Ste-Catherine E.","","H2X 1K5","Canada","Quebec","Montréal","4807","ANGEL OLSEN","https://angelolsen.com/","","","","https://twitter.com/AngelOlsen","https://www.facebook.com/angelolsenmusic","https://www.instagram.com/angelolsenmusic/","wLvIOzIqljc"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4814","VAGABON","https://vagabon.bandcamp.com/","","","","https://twitter.com/vagabonvagabon","http://www.facebook.com/vagabonjour","https://www.instagram.com/vagabonvagabon",""
"4088","","","2019-11-18","17:00:00","20:00:00","","","","","17 - 19h Free Improvisation Workshop\n20h Improv Show\nTickets available at door","17-19h: ATELIER D’IMPROVISATION GRATUIT\nOuvert à tou.te.s\n\n20h00: SPECTACLE\nAdmission : 5$ (Étudiant.e) 7$ (Adulte)\nBillets disponibles à la porte\n\nCe spectacle d’improvisation place à tour de rôle des improvisateurs et improvisatrices expérimenté.e.s dans la chaise du metteur en scène pour vous montrer ce dont ils et elles sont capables! Devant vos yeux, ils et elles créeront et dirigeront une histoire inventée de toutes pièces! Chaque metteur en scène essaiera de gagner le plus de scènes possible tout au long de la soirée et c’est vous, public, qui choisirez si vous les avez aimées ou pas. Vous ne les avez pas aimées? Vous avez le pouvoir de punir les metteurs en scène!","0","0","0","","","","","General $7\nStudent 5$","5$ etudiant.e\n7$ adulte","","","0000-00-00 00:00:00","0000-00-00 00:00:00","http://admin.arts2u.ca/uploads/Les-Lundis-1200x627-2-1920x900.jpg","0","0","0","0","0","","","","111","Théâtre Sainte Catherine","Théâtre Sainte Catherine","https://www.google.ca/maps/place/Th%C3%A9%C3%A2tre+Sainte-Catherine/@45.512391,-73.561416,15z/data=!4m2!3m1!1s0x0:0x2612ae449f17d988?sa=X&ved=2ahUKEwiOpNmbo8zcAhVxqlkKHTavCNAQ_BIwEnoECAcQCw","http://theatresaintecatherine.com/en/","264 St Catherine St E","","H2X 1L4","Canada","Quebec","Montreal","4725","Les Lundis D'Impro","http://theatresaintecatherine.com/liste/","","","","","","",""
"4449","","","2019-11-18","19:00:00","20:00:00","Greenland & evenko presents","Greenland & evenko présentent","","","","","0","0","0","https://tickets.evenko.ca/shop/?locale=en-CA&skin=corona&fac=EVENKO#/2ed756de-ac5b-4202-8bf0-74dde9318081","https://tickets.evenko.ca/shop/?locale=fr-CA&skin=corona&fac=EVENKO#/2ed756de-ac5b-4202-8bf0-74dde9318081","","","Tickets are also available at Théâtre Corona","Billets aussi disponibles au Théâtre Corona","","","2019-08-05 10:00:00","2019-08-07 10:00:00","http://admin.arts2u.ca/uploads/191118-clairo_500.jpg","0","0","0","0","0","https://www.greenland.ca/event/view/clairo-theatre-corona-montreal-2019-11-18-tickets-4449","clairo-theatre-corona-montreal-2019-11-18-tickets-4449","https://www.facebook.com/events/467607067135473/","12","Théâtre Corona","Théâtre Corona","https://maps.google.ca/maps?q=Théâtre+Corona+Virgin+Mobile,+Notre+Dame+Street+West,+Montreal,+QC&hl=en&ie=UTF8&sll=45.510633,-73.563337&sspn=0.009639,0.018346&oq=theatre+corona&t=h&hq=Théâtre+Corona+Virgin+Mobile,&hnear=Notre+Dame+St+W,+Montreal,+Quebec&z=","http://theatrecoronavirginmobile.com","2490 Rue Notre Dame O","","H3J 1N5","Canada","Quebec","Montréal","4739","CLAIRO","https://www.clairo.com/","","","","https://twitter.com/clairo","https://www.facebook.com/clairecottrill2/","https://www.instagram.com/clairo","jRVDXGk2yrc"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5295","BEABADOOBEE","","","","","","https://www.facebook.com/radvxz/","https://www.instagram.com/radvxz/",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5296","HELLO YELLO","","","","","https://twitter.com/HelloYello","","https://www.instagram.com/helloyello/",""
"4007","MAGNETIKAE","MAGNETIKAE","2019-11-19","00:00:00","20:00:00","","","","","","Avec MAGNETIKAE, La Otra Orilla dépose son flamenco sur la banquise. Dans un écrin de glace, une danseuse, un chanteur et deux musiciens engagent une traversée poétique hivernale. Un choc magnétique.\nLa Otra Orilla est une véritable figure de proue du flamenco contemporain. Revisitant les codes de la danse d’origine andalouse, la compagnie a développé un style à nul autre pareil. Myriam Allard et Hedi Graja offrent depuis 2006 des spectacles qui métissent les cultures. Leur nouvelle œuvre joue de la richesse des contrastes de l’hiver et du flamenco pour composer un récit sur le lointain, l’étranger et l’exil. Ils créent un univers où s’entre­choquent une danse tonique, naturellement infusée de chaleur, et un territoire de glace imaginaire que campent habilement musique, décors, lumières et costumes. Un conte flamenco quelque part dans le Nord enneigé.","0","0","0","https://placedesarts.com/fr/evenement/la-otra-orilla-magnetikae#tarifs","https://placedesarts.com/fr/evenement/la-otra-orilla-magnetikae#tarifs","","","","","","","0000-00-00 00:00:00","0000-00-00 00:00:00","http://admin.arts2u.ca/uploads/Lydia-Pawelak-2019-49921.jpg","0","0","0","0","0","","la-otra-orilla-cinquieme-salle-montreal-2019-11-19-tickets-4007","","77","Cinquième Salle","Cinquième Salle","https://www.google.ca/maps/place/Place+des+Arts/@45.5083198,-73.5664312,15z/data=!4m5!3m4!1s0x0:0x586dc216d8c34686!8m2!3d45.5083198!4d-73.5664312","http://placedesarts.com/rooms/main-rooms/cinquieme-salle.en.html","175 Rue Sainte-Catherine O.","","H2X 1Y9","Canada","Quebec","Montréal","5024","BJM - Les Ballets Jazz de Montréal","https://www.bjmdanse.ca/en/","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5025","La Otra Orilla","https://magnetikae.net","","","","","","",""
"4155","","","2019-11-19","19:00:00","20:00:00","Greenland & evenko presents","Greenland & evenko présentent","","","","","0","0","0","https://www.ticketmaster.ca/event/310056D58A931B22?lang=en-ca&brand=lastral&camefrom=CFC_SPECTRA_EN","https://www.ticketmaster.ca/event/310056D58A931B22?lang=fr-ca&brand=lastral&camefrom=CFC_SPECTRA_FR","","","","","","","2019-06-25 10:00:00","2019-06-28 10:00:00","http://admin.arts2u.ca/uploads/191119_MandolinOrange_500.jpg","0","0","0","0","0","https://www.greenland.ca/event/view/mandolin-orange-lastral-montreal-2019-11-19-tickets-4155","mandolin-orange-lastral-montreal-2019-11-19-tickets-4155","https://www.facebook.com/events/407730169841025/","38","L'Astral","L'Astral","https://www.google.ca/maps/place/L'Astral/@45.5068285,-73.5668666,17z/data=!4m2!3m1!1s0x0:0x34390274de602491","http://www.sallelastral.com/","305 Ste-Catherine O","","H2X 2A3","Canada","Quebec","Montréal","5075","MANDOLIN ORANGE","http://www.mandolinorange.com/","","","","https://twitter.com/Mandolin_Orange","https://www.facebook.com/MandolinOrange","http://instagram.com/mandolin_orange","fEt2lf7L13g"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5081","SUNNY WAR","http://www.sunnywar.com/","","","","https://twitter.com/sunnywar","https://www.facebook.com/sunnywarmusic/","",""
"4558","","","2019-11-19","19:00:00","20:00:00","Greenland & evenko presents","Greenland & evenko présentent","","","","","0","0","0","","","","","Tickets are also available at Théâtre Corona","Billets aussi disponibles au Théâtre Corona","","","2019-09-05 15:00:00","2019-09-06 10:00:00","http://admin.arts2u.ca/uploads/191119-DannyBrown_500.jpg","0","0","0","0","0","https://www.greenland.ca/event/view/danny-brown-theatre-corona-montreal-2019-11-19-tickets-4558","danny-brown-theatre-corona-montreal-2019-11-19-tickets-4558","https://www.facebook.com/events/2464676970285540/","12","Théâtre Corona","Théâtre Corona","https://maps.google.ca/maps?q=Théâtre+Corona+Virgin+Mobile,+Notre+Dame+Street+West,+Montreal,+QC&hl=en&ie=UTF8&sll=45.510633,-73.563337&sspn=0.009639,0.018346&oq=theatre+corona&t=h&hq=Théâtre+Corona+Virgin+Mobile,&hnear=Notre+Dame+St+W,+Montreal,+Quebec&z=","http://theatrecoronavirginmobile.com","2490 Rue Notre Dame O","","H3J 1N5","Canada","Quebec","Montréal","5425","DANNY BROWN","https://www.facebook.com/xdannyxbrownx/","","","","https://twitter.com/xdannyxbrownx","","https://www.instagram.com/xdannyxbrownx/",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5436","ASHNIKKO","","","","","https://twitter.com/ashnikko","https://www.facebook.com/ashnikkomusic/","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5437","ZELOOPERZ","","","","","https://twitter.com/ZelooperZ","","",""
"4008","MAGNETIKAE","MAGNETIKAE","2019-11-20","00:00:00","20:00:00","","","","","","Avec MAGNETIKAE, La Otra Orilla dépose son flamenco sur la banquise. Dans un écrin de glace, une danseuse, un chanteur et deux musiciens engagent une traversée poétique hivernale. Un choc magnétique.\nLa Otra Orilla est une véritable figure de proue du flamenco contemporain. Revisitant les codes de la danse d’origine andalouse, la compagnie a développé un style à nul autre pareil. Myriam Allard et Hedi Graja offrent depuis 2006 des spectacles qui métissent les cultures. Leur nouvelle œuvre joue de la richesse des contrastes de l’hiver et du flamenco pour composer un récit sur le lointain, l’étranger et l’exil. Ils créent un univers où s’entre­choquent une danse tonique, naturellement infusée de chaleur, et un territoire de glace imaginaire que campent habilement musique, décors, lumières et costumes. Un conte flamenco quelque part dans le Nord enneigé.","0","0","0","https://placedesarts.com/fr/evenement/la-otra-orilla-magnetikae#tarifs","https://placedesarts.com/fr/evenement/la-otra-orilla-magnetikae#tarifs","","","","","","","0000-00-00 00:00:00","0000-00-00 00:00:00","http://admin.arts2u.ca/uploads/Lydia-Pawelak-2019-49922.jpg","0","0","0","0","0","","la-otra-orilla-cinquieme-salle-montreal-2019-11-20-tickets-4008","","77","Cinquième Salle","Cinquième Salle","https://www.google.ca/maps/place/Place+des+Arts/@45.5083198,-73.5664312,15z/data=!4m5!3m4!1s0x0:0x586dc216d8c34686!8m2!3d45.5083198!4d-73.5664312","http://placedesarts.com/rooms/main-rooms/cinquieme-salle.en.html","175 Rue Sainte-Catherine O.","","H2X 1Y9","Canada","Quebec","Montréal","5024","BJM - Les Ballets Jazz de Montréal","https://www.bjmdanse.ca/en/","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5025","La Otra Orilla","https://magnetikae.net","","","","","","",""
"4298","","","2019-11-20","19:00:00","20:00:00","Greenland, evenko & neon presents","Greenland, evenko & neon présentent","","","","","0","0","0","","","","","Tickets also available at the MTelus & L’Astral box offices.","Billets sont aussi disponibles aux billetteries du MTelus et de L’Astral.","","","2019-07-16 13:00:00","2019-07-19 10:00:00","http://admin.arts2u.ca/uploads/191120-NeonIndian_500.jpg","0","0","0","0","0","https://www.greenland.ca/event/view/neon-indian-lastral-montreal-2019-11-20-tickets-4298","neon-indian-lastral-montreal-2019-11-20-tickets-4298","https://www.facebook.com/events/620981225077642/","38","L'Astral","L'Astral","https://www.google.ca/maps/place/L'Astral/@45.5068285,-73.5668666,17z/data=!4m2!3m1!1s0x0:0x34390274de602491","http://www.sallelastral.com/","305 Ste-Catherine O","","H2X 2A3","Canada","Quebec","Montréal","5193","NEON INDIAN","https://www.facebook.com/neonindian/","","","","http://twitter.com/forcefieldpr","https://www.facebook.com/neonindian/","","l0wPHAau1ts"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5544","SAUNA","https://www.facebook.com/ssaauunnaa/","","","","","https://www.facebook.com/ssaauunnaa/","",""
"4009","MAGNETIKAE","MAGNETIKAE","2019-11-21","00:00:00","20:00:00","","","","","","Avec MAGNETIKAE, La Otra Orilla dépose son flamenco sur la banquise. Dans un écrin de glace, une danseuse, un chanteur et deux musiciens engagent une traversée poétique hivernale. Un choc magnétique.\nLa Otra Orilla est une véritable figure de proue du flamenco contemporain. Revisitant les codes de la danse d’origine andalouse, la compagnie a développé un style à nul autre pareil. Myriam Allard et Hedi Graja offrent depuis 2006 des spectacles qui métissent les cultures. Leur nouvelle œuvre joue de la richesse des contrastes de l’hiver et du flamenco pour composer un récit sur le lointain, l’étranger et l’exil. Ils créent un univers où s’entre­choquent une danse tonique, naturellement infusée de chaleur, et un territoire de glace imaginaire que campent habilement musique, décors, lumières et costumes. Un conte flamenco quelque part dans le Nord enneigé.","0","0","0","https://placedesarts.com/fr/evenement/la-otra-orilla-magnetikae#tarifs","https://placedesarts.com/fr/evenement/la-otra-orilla-magnetikae#tarifs","","","","","","","0000-00-00 00:00:00","0000-00-00 00:00:00","http://admin.arts2u.ca/uploads/Lydia-Pawelak-2019-4992.jpg","0","0","0","0","0","","la-otra-orilla-cinquieme-salle-montreal-2019-11-21-tickets-4009","","77","Cinquième Salle","Cinquième Salle","https://www.google.ca/maps/place/Place+des+Arts/@45.5083198,-73.5664312,15z/data=!4m5!3m4!1s0x0:0x586dc216d8c34686!8m2!3d45.5083198!4d-73.5664312","http://placedesarts.com/rooms/main-rooms/cinquieme-salle.en.html","175 Rue Sainte-Catherine O.","","H2X 1Y9","Canada","Quebec","Montréal","5024","BJM - Les Ballets Jazz de Montréal","https://www.bjmdanse.ca/en/","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5025","La Otra Orilla","https://magnetikae.net","","","","","","",""
"4480","","","2019-11-21","00:00:00","19:30:00","","","","","","","1","0","0","https://spectacles.cafecampus.com/evenement/309","https://spectacles.cafecampus.com/evenement/309","","","","","","","2019-09-18 14:21:00","2019-09-18 14:21:00","http://admin.arts2u.ca/uploads/4480.png","0","0","0","0","0","https://spectacles.cafecampus.com/evenement/309","uza-franco-petit-campus-montreal-2019-11-21-tickets-4480","","13","Petit Campus","Petit Campus","https://maps.google.ca/maps?daddr=57+Rue+Prince+Arthur+Est,+Montreal,+QC+H2X+2Y3&gl=ca&panel=1&fb=1&dirflg=d&geocode=0,45.514480,-73.572298&cid=0,0,2487135412711669425&hq=petit+campus&t=h&z=16","http://www.cafecampus.com/","57 Rue Prince Arthur E.","","H2X 1B4","Canada","Quebec","Montréal","5330","uZa Franco","","","","","","","null",""
"3523","","","2019-11-22","19:00:00","20:00:00","Agence Station Bleue","Agence Station Bleue","","","After the worldwide success of Piaf, The show!, producer and director Gil Marsalla from Directo Productions returns to Montreal at Théâtre Maisonneuve with Formidable! Aznavour - The story of a legend. This show immerses us in the streets of Paris at the time of ""La Bohème"" and introduces us to Charles Aznavour's incredible career, through his unforgettable songs, now part of the universal musical heritage. Surrounded by five French musicians, Jules Grison embodies, lives and vibrates to the rhythm of the music, transported by the words, a show in the purest tradition of the great French song. The most beautiful tribute ever made to Charles Aznavour's career - with his approval!","","0","0","0","https://placedesarts.com/en/event/formidable-aznavour-history-legend#tarifs","https://placedesarts.com/en/event/formidable-aznavour-history-legend#tarifs","","","","","","","0000-00-00 00:00:00","0000-00-00 00:00:00","http://admin.arts2u.ca/uploads/3523.jpg","0","0","0","0","0","https://placedesarts.com/en/event/formidable-aznavour-history-legend","formidable-aznavour-the-history-of-a-legend-theatre-maisonneuve-montreal-2019-11-22-tickets-3523","","154","Théâtre Maisonneuve","Théâtre Maisonneuve","https://www.google.ca/search?q=theatre+maisonneuve&oq=theatre+maison&aqs=chrome.0.0l2j69i57j0l3.2359j0j1&sourceid=chrome&ie=UTF-8#","https://placedesarts.com/en/produce-event/th%C3%A9%C3%A2tre-maisonneuve","260 Boulevard de Maisonneuve O","","H2X 1Y9","Canada","Quebec","Montreal","4555","Formidable! Aznavour - The History of a legend","","","","","","","null",""
"4010","MAGNETIKAE","MAGNETIKAE","2019-11-22","00:00:00","20:00:00","","","","","","Avec MAGNETIKAE, La Otra Orilla dépose son flamenco sur la banquise. Dans un écrin de glace, une danseuse, un chanteur et deux musiciens engagent une traversée poétique hivernale. Un choc magnétique.\nLa Otra Orilla est une véritable figure de proue du flamenco contemporain. Revisitant les codes de la danse d’origine andalouse, la compagnie a développé un style à nul autre pareil. Myriam Allard et Hedi Graja offrent depuis 2006 des spectacles qui métissent les cultures. Leur nouvelle œuvre joue de la richesse des contrastes de l’hiver et du flamenco pour composer un récit sur le lointain, l’étranger et l’exil. Ils créent un univers où s’entre­choquent une danse tonique, naturellement infusée de chaleur, et un territoire de glace imaginaire que campent habilement musique, décors, lumières et costumes. Un conte flamenco quelque part dans le Nord enneigé.","0","1","0","https://placedesarts.com/fr/evenement/la-otra-orilla-magnetikae#tarifs","https://placedesarts.com/fr/evenement/la-otra-orilla-magnetikae#tarifs","","","","","","","0000-00-00 00:00:00","0000-00-00 00:00:00","http://admin.arts2u.ca/uploads/Lydia-Pawelak-2019-49923.jpg","0","0","0","0","0","","la-otra-orilla-cinquieme-salle-montreal-2019-11-22-tickets-4010","","77","Cinquième Salle","Cinquième Salle","https://www.google.ca/maps/place/Place+des+Arts/@45.5083198,-73.5664312,15z/data=!4m5!3m4!1s0x0:0x586dc216d8c34686!8m2!3d45.5083198!4d-73.5664312","http://placedesarts.com/rooms/main-rooms/cinquieme-salle.en.html","175 Rue Sainte-Catherine O.","","H2X 1Y9","Canada","Quebec","Montréal","5024","BJM - Les Ballets Jazz de Montréal","https://www.bjmdanse.ca/en/","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5025","La Otra Orilla","https://magnetikae.net","","","","","","",""
"4286","","","2019-11-22","21:00:00","21:30:00","Greenland & evenko presents","Greenland & evenko présentent","","","","","1","0","0","https://thepointofsale.com/tickets/tixza-rich-aucoin-o-patro-vys-nov-22-2019-montreal","https://lepointdevente.com/billets/tixza-rich-aucoin-o-patro-vys-nov-22-2019-montreal","","","","","","","2019-07-10 14:45:00","2019-07-12 10:00:00","http://admin.arts2u.ca/uploads/191102-RichAucoin_5001.jpg","0","0","0","0","0","https://www.greenland.ca/event/view/rich-aucoin-o-patro-vys-montreal-2019-11-22-tickets-4286","rich-aucoin-o-patro-vys-montreal-2019-11-22-tickets-4286","","53","O Patro Vys","O Patro Vys","https://www.google.ca/maps/place/O+Patro+Vys/@45.523454,-73.58322,15z/data=!4m2!3m1!1s0x0:0xfbbccb40357be7af?sa=X&ei=CC0kVcyBHJOXyASg-IJw&ved=0CIcBEPwSMAo","https://www.facebook.com/pages/O-Patro-Vys/157240524296126","356 Mont-Royal E.","","H2T 2G4","Canada","Quebec","Montréal","3314","RICH AUCOIN","http://www.richaucoin.ca/","","","","https://twitter.com/richaucoin","https://www.facebook.com/richaucoinmusic","","l39iwAWYG_w"
